,label,path,divide
305,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2090.jpg,train
306,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1128.jpg,train
307,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4303.jpg,train
308,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2528.jpg,train
309,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2792.jpg,train
310,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3948.jpg,train
311,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.675.jpg,train
312,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2475.jpg,train
313,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2925.jpg,train
314,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3785.jpg,train
315,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.576.jpg,train
316,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4106.jpg,train
317,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1730.jpg,train
318,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2322.jpg,train
319,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3765.jpg,train
320,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1267.jpg,train
321,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2903.jpg,train
322,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3649.jpg,train
323,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2915.jpg,train
324,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3730.jpg,train
325,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1998.jpg,train
326,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3098.jpg,train
327,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1914.jpg,train
328,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.343.jpg,train
329,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1069.jpg,train
330,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4231.jpg,train
331,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2237.jpg,train
332,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3570.jpg,train
333,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1557.jpg,train
334,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4597.jpg,train
335,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.845.jpg,train
336,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4809.jpg,train
337,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.942.jpg,train
338,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4982.jpg,train
339,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3529.jpg,train
340,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2402.jpg,train
341,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3511.jpg,train
342,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3537.jpg,train
343,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4477.jpg,train
344,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3754.jpg,train
345,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1288.jpg,train
346,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3137.jpg,train
347,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.768.jpg,train
348,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1872.jpg,train
349,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.577.jpg,train
350,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3826.jpg,train
351,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2940.jpg,train
352,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2216.jpg,train
353,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1106.jpg,train
354,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.813.jpg,train
355,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4252.jpg,train
356,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.470.jpg,train
357,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4067.jpg,train
358,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3998.jpg,train
359,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.230.jpg,train
360,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2502.jpg,train
361,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2308.jpg,train
362,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2794.jpg,train
363,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2014.jpg,train
364,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1009.jpg,train
365,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2124.jpg,train
366,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2100.jpg,train
367,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.611.jpg,train
368,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.933.jpg,train
369,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1652.jpg,train
370,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.579.jpg,train
371,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3461.jpg,train
372,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2293.jpg,train
373,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3039.jpg,train
374,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3370.jpg,train
375,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.634.jpg,train
376,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2820.jpg,train
377,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4478.jpg,train
378,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.626.jpg,train
379,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1666.jpg,train
380,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4698.jpg,train
381,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3359.jpg,train
382,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2131.jpg,train
383,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4048.jpg,train
384,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.118.jpg,train
385,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1025.jpg,train
386,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4630.jpg,train
387,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1883.jpg,train
388,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2775.jpg,train
389,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1751.jpg,train
390,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2724.jpg,train
391,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3435.jpg,train
392,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.923.jpg,train
393,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2550.jpg,train
394,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1275.jpg,train
395,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2948.jpg,train
396,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3781.jpg,train
397,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1366.jpg,train
398,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3342.jpg,train
399,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4874.jpg,train
400,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3716.jpg,train
401,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2907.jpg,train
402,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2360.jpg,train
403,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2938.jpg,train
404,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4245.jpg,train
405,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1561.jpg,train
406,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.903.jpg,train
407,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2396.jpg,train
408,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4132.jpg,train
409,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4051.jpg,train
410,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2737.jpg,train
411,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1636.jpg,train
412,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3611.jpg,train
413,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1923.jpg,train
414,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1646.jpg,train
415,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.660.jpg,train
416,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1267.jpg,train
417,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.448.jpg,train
418,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.632.jpg,train
419,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1640.jpg,train
420,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4910.jpg,train
421,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4519.jpg,train
422,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.159.jpg,train
423,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3037.jpg,train
424,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4934.jpg,train
425,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1809.jpg,train
426,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.940.jpg,train
427,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.436.jpg,train
428,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3704.jpg,train
429,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1064.jpg,train
430,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.865.jpg,train
431,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1421.jpg,train
432,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4513.jpg,train
433,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4673.jpg,train
434,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4277.jpg,train
435,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2188.jpg,train
436,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.189.jpg,train
437,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.756.jpg,train
438,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.66.jpg,train
439,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4355.jpg,train
440,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4540.jpg,train
441,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3270.jpg,train
442,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2354.jpg,train
443,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4296.jpg,train
444,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1369.jpg,train
445,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3375.jpg,train
446,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3683.jpg,train
447,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.88.jpg,train
448,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4280.jpg,train
449,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4922.jpg,train
450,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4744.jpg,train
451,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3597.jpg,train
452,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4520.jpg,train
453,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3148.jpg,train
454,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1253.jpg,train
455,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1204.jpg,train
456,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4841.jpg,train
457,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1254.jpg,train
458,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3174.jpg,train
459,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.434.jpg,train
460,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3075.jpg,train
461,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1650.jpg,train
462,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3715.jpg,train
463,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.551.jpg,train
464,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.70.jpg,train
465,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4321.jpg,train
466,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2010.jpg,train
467,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2529.jpg,train
468,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3198.jpg,train
469,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1970.jpg,train
470,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4580.jpg,train
471,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3157.jpg,train
472,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4326.jpg,train
473,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.962.jpg,train
474,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3272.jpg,train
475,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2429.jpg,train
476,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.564.jpg,train
477,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2247.jpg,train
478,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3762.jpg,train
479,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4726.jpg,train
480,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1483.jpg,train
481,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4851.jpg,train
482,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.97.jpg,train
483,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2507.jpg,train
484,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4697.jpg,train
485,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4995.jpg,train
486,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3437.jpg,train
487,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1928.jpg,train
488,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1367.jpg,train
489,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.546.jpg,train
490,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3936.jpg,train
491,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3831.jpg,train
492,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.320.jpg,train
493,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3554.jpg,train
494,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4931.jpg,train
495,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4080.jpg,train
496,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1897.jpg,train
497,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2811.jpg,train
498,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1416.jpg,train
499,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1016.jpg,train
500,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4639.jpg,train
501,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4465.jpg,train
502,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2172.jpg,train
503,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4276.jpg,train
504,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2711.jpg,train
505,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4942.jpg,train
506,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2472.jpg,train
507,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.96.jpg,train
508,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3007.jpg,train
509,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1252.jpg,train
510,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.351.jpg,train
511,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4779.jpg,train
512,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1309.jpg,train
513,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1613.jpg,train
514,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2186.jpg,train
515,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2451.jpg,train
516,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1040.jpg,train
517,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2891.jpg,train
518,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4927.jpg,train
519,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2326.jpg,train
520,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.729.jpg,train
521,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3801.jpg,train
522,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.80.jpg,train
523,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4668.jpg,train
524,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.8.jpg,train
525,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4200.jpg,train
526,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2377.jpg,train
527,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.114.jpg,train
528,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.909.jpg,train
529,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2930.jpg,train
530,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4461.jpg,train
531,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3289.jpg,train
532,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2475.jpg,train
533,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2522.jpg,train
534,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.322.jpg,train
535,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1861.jpg,train
536,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3711.jpg,train
537,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.254.jpg,train
